"ID.subject","Exp.date","Exp.trial","Exp.bloch","Pt.code","Pt.gender","Pt.study","Pt.age","Pt.group","Wheel.name","Resp.rt","Wheel.x","Wheel.y","Wheel.task","Video.name","Video.intensity","Video.gender","Video.emotion","Video.id"
"2_control","2023_Mar_10_1114",38,0,12,"f",13,67,"control","GW1",3.13595889707904,119,-179,"task","F01-Neutral-Face Forward.mp4","full","femmina","neutral",1
"2_control","2023_Mar_10_1114",39,0,12,"f",13,67,"control","GW1",11.0263070620877,111,-168,"task","JF1_Neutral.mp4","subtle","femmina","neutral",5
"2_control","2023_Mar_10_1114",40,0,12,"f",13,67,"control","GW1",8.19593775418252,-44,-192,"task","F01-Sadness-Face Forward.mp4","full","femmina","sad",1
"2_control","2023_Mar_10_1114",41,0,12,"f",13,67,"control","GW1",1.46334760820901,119,175,"task","JF1_Happiness.mp4","subtle","femmina","happy",5
"2_control","2023_Mar_10_1114",42,0,12,"f",13,67,"control","GW1",2.02781131247684,170,103,"task","M02-Joy-Face Forward.mp4","full","maschio","happy",3
"2_control","2023_Mar_10_1114",43,0,12,"f",13,67,"control","GW1",1.98602394227782,-40,196,"task","M03-Anger-Face Forward.mp4","full","maschio","angry",4
"2_control","2023_Mar_10_1114",44,0,12,"f",13,67,"control","GW1",1.57487670920091,49,-200,"task","F03-Surprise-Face Forward.mp4","full","femmina","surprised",2
"2_control","2023_Mar_10_1114",45,0,12,"f",13,67,"control","GW1",5.46425432800788,-41,196,"task","JM1_Anger.mp4","subtle","maschio","angry",7
"2_control","2023_Mar_10_1114",46,0,12,"f",13,67,"control","GW1",5.09456090001004,-119,-171,"task","JF1_Anger.mp4","subtle","femmina","angry",5
"2_control","2023_Mar_10_1114",47,0,12,"f",13,67,"control","GW1",2.139326942568,26,-205,"task","JF1_Surprise.mp4","subtle","femmina","surprised",5
"2_control","2023_Mar_10_1114",48,0,12,"f",13,67,"control","GW1",4.39078596922627,-109,173,"task","JM2_Anger.mp4","subtle","maschio","angry",8
