file,file_emotion,file_emotion_level,file_gender,file_id,file_duration,size_w,size_h,trigger,loop_practice_full.thisRepN,loop_practice_full.thisTrialN,loop_practice_full.thisN,loop_practice_full.thisIndex,loop_istr_practice.thisRepN,loop_istr_practice.thisTrialN,loop_istr_practice.thisN,loop_istr_practice.thisIndex,tuto.thisRepN,tuto.thisTrialN,tuto.thisN,tuto.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,exp_blocks.thisRepN,exp_blocks.thisTrialN,exp_blocks.thisN,exp_blocks.thisIndex,istr_1.thisRepN,istr_1.thisTrialN,istr_1.thisN,istr_1.thisIndex,istr_2.thisRepN,istr_2.thisTrialN,istr_2.thisN,istr_2.thisIndex,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,img_tutorial.started,img_tutorial.stopped,p_port.started,p_port.stopped,mov_target.started,mov_target.stopped,p_port_2.started,p_port_2.stopped,primary.x,primary.y,primary.leftButton,primary.midButton,primary.rightButton,primary.time,primary.clicked_name,primary.started,primary.stopped,img_primary_wheel.started,img_primary_wheel.stopped,click_1.started,click_1.stopped,p_port_4.started,p_port_4.stopped,txt_iwi.started,txt_iwi.stopped,p_port_3.started,p_port_3.stopped,secondary.x,secondary.y,secondary.leftButton,secondary.midButton,secondary.rightButton,secondary.time,secondary.clicked_name,secondary.started,secondary.stopped,img_secondary_wheel.started,img_secondary_wheel.stopped,click_2.started,click_2.stopped,primary_pos.started,primary_pos.stopped,p_port_5.started,p_port_5.stopped,kb_end_practice.keys,kb_end_practice.rt,participant,session,group,age,sex,education,practice,experimenter,date,expName,psychopyVersion,frameRate,
stimoli/03.practice/F04-Joy-Face Forward.mp4,joy,full,femmina,9,6,700,700,59,0,0,0,0,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,296.687719824929,None,3.367736098880414e-05,0.004709697993348527,308.23011191787054,None,0.005894178692415153,0.01208503885072787,176.0,108.0,1,0,0,12.06354211369353,click_1,0.005894178692415153,None,314.26364205525533,None,314.26364205525533,None,0.0008820259781714412,0.00238243235162372,326.3242798979545,None,0.0057992406236735405,0.011835505682938674,29.0,-139.0,1,0,0,15.668107095273626,click_2,0.0057992406236735405,None,326.8243424416146,None,326.8243424416146,None,326.8243424416146,None,0.004582365510032105,0.009396623668635584,,,06,001,moebius,40,f,13,1,alice,2022_Nov_25_1154,CPO_EEG,2020.1.3,143.7247960168008,
stimoli/03.practice/F04-Surprise-Face Forward.mp4,surprise,full,femmina,9,6,700,700,61,0,0,0,0,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,0.00038488406335090986,0.005249818623724423,344.11815652080213,None,0.006219084989879775,0.012675515151840955,35.0,-201.0,1,0,0,3.6378369259050487,click_1,0.006219084989879775,None,350.34438431700073,None,350.34438431700073,None,0.005451882756915438,0.011159392678564473,353.9824508903971,None,0.006108751558258518,0.01248211090978657,85.0,-109.0,1,0,0,2.654994736710705,click_2,0.006108751558258518,None,354.4842460538157,None,354.4842460538157,None,354.4842460538157,None,0.005380999941735354,0.010971120223985054,,,06,001,moebius,40,f,13,1,alice,2022_Nov_25_1154,CPO_EEG,2020.1.3,143.7247960168008,
stimoli/03.practice/F04-Neutral-Face Forward.mp4,neutral,full,femmina,9,6,700,700,62,0,0,0,0,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,0.0008708001937520748,0.004532009845661378,358.7492496364448,None,0.006200482259828277,0.012627725380298216,-3.0,1.0,1,0,0,8.419268964039475,click_1,0.006200482259828277,None,364.77298575736495,None,364.77298575736495,None,0.0054464302324959135,0.011117376168385817,373.1924936702608,None,0.006133769021744229,0.012532145837667485,36.0,-48.0,1,0,0,8.572688241984451,click_2,0.006133769021744229,None,373.694335981977,None,373.694335981977,None,373.694335981977,None,0.005368811946027563,0.010943536866307113,,,06,001,moebius,40,f,13,1,alice,2022_Nov_25_1154,CPO_EEG,2020.1.3,143.7247960168008,
stimoli/03.practice/F04-Disgust-Face Forward.mp4,disgust,full,femmina,9,6,700,700,58,0,0,0,0,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,0.0042061413387273205,0.008210218543808878,383.8740582368073,None,0.006219405725914839,0.012650176950046443,-164.0,111.0,1,0,0,3.8189684978810874,click_1,0.006219405725914839,None,389.9005700132975,None,389.9005700132975,None,0.005449316862723208,0.011154260891089507,393.71978932729326,None,0.006130882391516934,0.012522523736151925,-104.0,168.0,1,0,0,3.791090062229614,click_2,0.006130882391516934,None,394.2216043763883,None,394.2216043763883,None,394.2216043763883,None,0.005296004710544366,0.010820053229053883,,,06,001,moebius,40,f,13,1,alice,2022_Nov_25_1154,CPO_EEG,2020.1.3,143.7247960168008,
stimoli/03.practice/F04-Sadness-Face Forward.mp4,sadness,full,femmina,9,6,700,700,60,0,0,0,0,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,0.004683076840592548,0.008359361118436937,399.6256117251078,None,0.006218122779046098,0.012653063580273738,-47.0,-199.0,1,0,0,2.8711754551732156,click_1,0.006218122779046098,None,405.6511407642897,None,405.6511407642897,None,0.005444185075248242,0.011108074803360068,408.5225346411694,None,0.006117732186339708,0.012466074073472555,-94.0,-21.0,1,0,0,7.778037681432579,click_2,0.006117732186339708,None,409.0243506524748,None,409.0243506524748,None,409.0243506524748,None,0.0053380212207230215,0.010939688025246141,,,06,001,moebius,40,f,13,1,alice,2022_Nov_25_1154,CPO_EEG,2020.1.3,143.7247960168008,
stimoli/03.practice/F04-Anger-Face Forward.mp4,anger,full,femmina,9,6,700,700,57,0,0,0,0,,,,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,0.003124617121557094,0.007301571418338426,418.4175324954408,None,0.006218443515990657,0.012675515151386207,-35.0,200.0,1,0,0,5.052590558409065,click_1,0.006218443515990657,None,424.4424826048439,None,424.4424826048439,None,0.005436166657091235,0.011133413003790338,429.49531339505575,None,0.0061360141789919,0.012537919098576822,42.0,206.0,1,0,0,6.007530898171808,click_2,0.0061360141789919,None,429.99712684046744,None,429.99712684046744,None,429.99712684046744,None,0.005351171426809742,0.010959573702621128,,,06,001,moebius,40,f,13,1,alice,2022_Nov_25_1154,CPO_EEG,2020.1.3,143.7247960168008,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,23.01308220931105,06,001,moebius,40,f,13,1,alice,2022_Nov_25_1154,CPO_EEG,2020.1.3,143.7247960168008,
stimoli/03.practice/F04-Disgust-Face Forward.mp4,disgust,full,femmina,9,6,700,700,58,1,0,1,0,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,0.003912346503966546,0.009391491881615366,460.62045363718653,None,0.006017983066612942,0.012246369420608971,-169.0,129.0,1,0,0,3.0853785110243734,click_1,0.006017983066612942,None,466.64332986296176,None,466.64332986296176,None,0.004880009185853851,0.0100220602716945,469.7291769703338,None,0.0059333085723665135,0.012103000107344997,-107.0,162.0,1,0,0,1.4762135234145717,click_2,0.0059333085723665135,None,470.2307219591112,None,470.2307219591112,None,470.2307219591112,None,0.004702641780113481,0.00963717620834359,,,06,001,moebius,40,f,13,1,alice,2022_Nov_25_1154,CPO_EEG,2020.1.3,143.7247960168008,
stimoli/03.practice/F04-Surprise-Face Forward.mp4,surprise,full,femmina,9,6,700,700,61,1,0,1,0,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,0.0030322449451887223,0.0049361381115886616,473.2853331588526,None,0.006228707091395336,0.012680646938861173,47.0,-194.0,1,0,0,3.7125807695247204,click_1,0.006228707091395336,None,479.510364286351,None,479.510364286351,None,0.005472409906360554,0.01115490236406913,483.2231663642119,None,0.006105223453687358,0.012467677756831108,89.0,-116.0,1,0,0,3.663779715455348,click_2,0.006105223453687358,None,483.72470205162426,None,483.72470205162426,None,483.72470205162426,None,0.005366887526179198,0.010958611492696946,,,06,001,moebius,40,f,13,1,alice,2022_Nov_25_1154,CPO_EEG,2020.1.3,143.7247960168008,
stimoli/03.practice/F04-Sadness-Face Forward.mp4,sadness,full,femmina,9,6,700,700,60,1,0,1,0,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,0.006212990992480627,0.00815761772219048,488.97027604526465,None,0.006225178986824176,0.012656270947900339,-44.0,-197.0,1,0,0,5.60733422241583,click_1,0.006225178986824176,None,494.99537754239964,None,494.99537754239964,None,0.005473372116739483,0.011171580674272263,500.60296578829684,None,0.0061459570174520195,0.012523165209586296,-202.0,-34.0,1,0,0,5.414001184159588,click_2,0.0061459570174520195,None,501.1044899291878,None,501.1044899291878,None,501.1044899291878,None,0.005359510581001814,0.01094931012721645,,,06,001,moebius,40,f,13,1,alice,2022_Nov_25_1154,CPO_EEG,2020.1.3,143.7247960168008,
